source_ip,destination_ip,source_port,destination_port,protocol,timestamp,packet_size,syn_flags,ack_flags,psh_flags,fin_flags,attack_label
42.183.56.251,203.52.200.178,22597,64539,TCP,2024-11-16 03:29:15,937,0,1,1,1,Heartbleed
33.166.137.236,133.249.82.98,27946,13202,UDP,2024-11-16 03:29:16,1235,1,0,0,1,Heartbleed
185.10.101.178,132.34.174.112,63642,58011,Reserved,2024-11-16 03:29:17,224,1,1,1,1,FTP-Patator
223.132.211.149,141.45.6.41,61857,64609,UDP,2024-11-16 03:29:18,913,1,0,0,0,Heartbleed
98.133.68.172,172.125.42.49,61427,49114,TCP,2024-11-16 03:29:19,804,1,1,1,0,Infiltration
17.13.11.203,129.114.21.135,58045,24857,UDP,2024-11-16 03:29:20,1222,1,0,1,1,DDoS
81.122.89.120,136.38.173.227,24116,26209,UDP,2024-11-16 03:29:21,1114,0,1,0,1,DoS Hulk
164.212.73.252,149.100.69.65,49538,45611,TCP,2024-11-16 03:29:22,1292,0,1,0,0,DoS slowloris
164.109.180.206,51.29.138.43,25154,34124,UDP,2024-11-16 03:29:23,579,0,0,0,0,Heartbleed
220.32.255.10,103.226.114.113,49608,36750,UDP,2024-11-16 03:29:24,813,0,0,1,0,DoS Hulk
165.31.166.190,80.80.229.82,62634,32969,UDP,2024-11-16 03:29:25,1137,0,1,0,1,DoS Slowhttptest
210.4.255.70,11.220.96.51,28118,24453,TCP,2024-11-16 03:29:26,517,0,0,0,1,DDoS
66.36.248.132,90.107.41.147,12370,19643,UDP,2024-11-16 03:29:27,1364,0,1,1,0,SSH-Patator
126.137.162.60,107.149.73.241,64103,15292,TCP,2024-11-16 03:29:28,1042,0,0,0,0,DoS Hulk
113.173.227.161,214.95.211.137,8175,8478,Reserved,2024-11-16 03:29:29,696,1,1,0,0,DoS Hulk
32.49.217.114,166.49.193.233,43648,49070,UDP,2024-11-16 03:29:30,1405,0,0,0,1,FTP-Patator
70.73.46.139,108.199.174.46,44804,47600,TCP,2024-11-16 03:29:31,877,1,1,1,0,FTP-Patator
211.222.119.143,23.231.2.104,64012,10667,Reserved,2024-11-16 03:29:32,522,1,1,1,0,DoS Slowhttptest
137.73.197.185,134.139.223.158,34708,59795,UDP,2024-11-16 03:29:33,843,1,1,0,1,DoS Slowhttptest
159.252.2.105,208.241.22.109,24410,12103,TCP,2024-11-16 03:29:34,982,0,0,0,0,DoS slowloris
112.238.89.213,154.100.59.116,50477,34110,TCP,2024-11-16 03:29:35,1130,1,1,0,1,Heartbleed
189.170.146.182,23.80.207.149,50163,48081,Reserved,2024-11-16 03:29:36,559,1,1,1,0,DoS Hulk
146.41.43.206,8.4.44.218,35201,60747,TCP,2024-11-16 03:29:37,590,1,1,0,1,DoS slowloris
39.170.158.248,155.97.193.181,57383,17908,UDP,2024-11-16 03:29:38,1318,1,0,0,1,DoS Slowhttptest
174.129.204.201,194.74.238.251,10985,32813,Reserved,2024-11-16 03:29:39,568,1,1,1,0,FTP-Patator
40.58.93.12,117.206.82.136,51241,62576,UDP,2024-11-16 03:29:40,1149,0,1,1,1,DoS GoldenEye
36.206.193.126,129.177.175.216,52720,31702,UDP,2024-11-16 03:29:41,1069,0,0,1,0,PortScan
5.215.195.80,121.206.175.237,43762,26138,UDP,2024-11-16 03:29:42,556,0,0,0,0,FTP-Patator
64.60.52.151,61.192.110.129,27372,1548,UDP,2024-11-16 03:29:43,712,1,0,0,1,SSH-Patator
128.207.227.145,68.147.223.223,30035,55152,Reserved,2024-11-16 03:29:44,684,1,1,1,0,DoS Slowhttptest
85.222.3.6,66.58.213.79,12972,47007,Reserved,2024-11-16 03:29:45,1234,1,0,1,0,DDoS
185.103.235.220,199.85.123.251,5748,47185,TCP,2024-11-16 03:29:46,1028,0,1,1,1,Heartbleed
61.13.11.117,95.174.230.130,13102,27888,UDP,2024-11-16 03:29:47,763,1,0,0,1,PortScan
172.180.27.248,25.151.119.0,46195,39940,UDP,2024-11-16 03:29:48,277,1,0,1,0,DDoS
122.237.191.62,54.105.17.161,5195,17654,TCP,2024-11-16 03:29:49,941,0,0,1,0,Heartbleed
68.58.186.73,77.65.142.196,38261,64813,TCP,2024-11-16 03:29:50,1347,0,0,0,0,Infiltration
29.72.8.11,136.195.53.154,28721,24847,Reserved,2024-11-16 03:29:51,1185,0,1,0,0,DoS Hulk
164.116.119.109,201.180.160.77,36295,55616,TCP,2024-11-16 03:29:52,162,0,0,0,0,DoS slowloris
25.202.244.58,216.169.62.74,17551,64960,UDP,2024-11-16 03:29:53,363,1,0,1,1,DoS Slowhttptest
115.244.1.33,166.152.58.125,8767,34927,UDP,2024-11-16 03:29:54,619,0,1,0,1,DoS slowloris
207.31.234.133,178.190.63.58,30931,9908,Reserved,2024-11-16 03:29:55,577,1,1,1,0,DoS slowloris
62.130.235.213,120.222.76.48,63434,46317,TCP,2024-11-16 03:29:56,1230,0,1,1,0,DoS Slowhttptest
68.105.143.215,192.104.0.197,37410,60993,TCP,2024-11-16 03:29:57,421,0,1,1,1,BENIGN
179.77.145.145,48.237.234.120,46058,37230,Reserved,2024-11-16 03:29:58,1336,1,0,0,1,BENIGN
128.91.175.209,216.206.188.216,32758,20971,Reserved,2024-11-16 03:29:59,555,1,0,0,1,DoS slowloris
190.6.133.231,31.8.152.50,37346,46458,UDP,2024-11-16 03:30:00,1116,1,1,0,0,DoS GoldenEye
57.7.216.11,143.231.19.107,47964,26856,Reserved,2024-11-16 03:30:01,756,0,0,1,0,FTP-Patator
9.7.238.105,112.141.9.56,6065,2800,Reserved,2024-11-16 03:30:02,1001,0,1,1,0,DDoS
184.213.253.55,109.84.219.228,1562,43498,Reserved,2024-11-16 03:30:03,1309,1,1,1,0,Infiltration
63.183.117.95,3.49.188.30,60746,63189,Reserved,2024-11-16 03:30:04,288,0,0,1,1,Infiltration
179.59.102.82,36.16.175.156,40741,37171,TCP,2024-11-16 03:30:05,779,0,0,1,0,DoS Slowhttptest
199.130.208.216,201.209.251.198,20112,17488,TCP,2024-11-16 03:30:06,643,0,1,1,0,SSH-Patator
139.250.252.219,157.38.72.234,57830,21685,TCP,2024-11-16 03:30:07,666,0,1,0,1,DoS slowloris
42.7.56.61,131.209.95.114,63179,57165,Reserved,2024-11-16 03:30:08,855,1,0,0,0,DoS Hulk
110.157.227.250,223.111.217.169,20908,58384,UDP,2024-11-16 03:30:09,1077,0,0,0,0,SSH-Patator
103.253.87.31,28.81.117.190,57506,20916,Reserved,2024-11-16 03:30:10,52,0,0,1,1,DoS GoldenEye
221.124.159.62,190.179.106.249,14179,28233,TCP,2024-11-16 03:30:11,789,0,1,1,0,FTP-Patator
77.209.18.188,124.146.95.59,31215,39828,UDP,2024-11-16 03:30:12,275,0,0,0,0,DoS Hulk
33.69.255.155,34.206.156.31,26929,55131,Reserved,2024-11-16 03:30:13,282,1,0,0,1,Infiltration
126.201.223.194,24.56.217.7,32351,11000,UDP,2024-11-16 03:30:14,158,0,1,0,0,Infiltration
143.8.159.104,135.226.2.178,45479,46073,TCP,2024-11-16 03:30:15,301,0,1,0,0,FTP-Patator
221.56.4.147,118.150.87.0,14188,62014,TCP,2024-11-16 03:30:16,163,1,0,1,1,DoS slowloris
212.205.123.8,88.35.70.84,28751,24749,TCP,2024-11-16 03:30:17,633,0,1,0,0,PortScan
109.12.17.215,91.248.134.127,23958,38786,UDP,2024-11-16 03:30:18,204,1,0,0,1,DoS GoldenEye
11.12.32.208,81.136.200.198,57188,49041,UDP,2024-11-16 03:30:19,832,1,1,0,1,DDoS
184.165.157.55,32.136.228.182,9050,18406,TCP,2024-11-16 03:30:20,1375,0,1,1,0,Heartbleed
52.186.121.61,90.230.248.227,31293,1371,UDP,2024-11-16 03:30:21,1494,0,0,0,0,BENIGN
83.32.221.249,170.72.202.59,55070,48542,TCP,2024-11-16 03:30:22,1125,1,0,0,1,DDoS
63.209.44.65,68.135.84.21,16837,17382,Reserved,2024-11-16 03:30:23,209,1,0,1,1,DoS slowloris
159.61.209.156,146.14.213.119,23301,17226,Reserved,2024-11-16 03:30:24,1070,1,0,1,1,DoS Slowhttptest
157.7.18.122,191.206.182.217,8456,53012,TCP,2024-11-16 03:30:25,56,1,1,0,1,DoS GoldenEye
104.43.149.41,195.69.23.157,57076,34848,TCP,2024-11-16 03:30:26,599,1,1,1,0,PortScan
111.187.131.216,203.208.42.145,27199,10899,TCP,2024-11-16 03:30:27,718,1,0,0,1,DoS slowloris
39.106.157.253,164.8.85.224,46345,10714,UDP,2024-11-16 03:30:28,715,1,1,1,1,DoS Slowhttptest
122.115.21.193,27.134.66.243,49741,65028,TCP,2024-11-16 03:30:29,863,0,1,1,1,FTP-Patator
73.204.20.12,25.12.226.168,19365,49674,Reserved,2024-11-16 03:30:30,132,0,0,1,0,DoS GoldenEye
117.110.159.47,167.136.154.81,50726,43301,TCP,2024-11-16 03:30:31,1092,1,0,0,0,FTP-Patator
115.157.90.246,115.186.164.143,32779,38257,UDP,2024-11-16 03:30:32,1162,1,1,0,0,DDoS
137.194.127.49,87.240.108.149,39762,49764,Reserved,2024-11-16 03:30:33,971,1,1,0,0,DDoS
143.27.24.45,132.33.235.64,50918,58753,UDP,2024-11-16 03:30:34,1249,0,1,0,1,DDoS
70.44.122.114,217.29.47.35,59231,17996,UDP,2024-11-16 03:30:35,411,0,0,0,1,Infiltration
140.1.110.246,204.162.18.157,38315,60152,Reserved,2024-11-16 03:30:36,910,0,0,1,1,PortScan
110.181.192.188,206.45.84.165,21397,19001,Reserved,2024-11-16 03:30:37,1156,0,1,0,1,PortScan
80.179.3.74,162.141.37.121,38069,16160,TCP,2024-11-16 03:30:38,346,0,1,1,1,Infiltration
45.85.215.169,38.30.159.87,48282,56475,Reserved,2024-11-16 03:30:39,1472,1,0,1,0,DoS GoldenEye
104.251.89.201,65.198.207.41,27693,48307,UDP,2024-11-16 03:30:40,765,0,0,0,0,FTP-Patator
6.173.64.176,202.6.78.104,65011,37352,TCP,2024-11-16 03:30:41,512,1,0,1,0,FTP-Patator
1.209.222.225,49.111.240.77,22478,35330,Reserved,2024-11-16 03:30:42,425,1,0,0,0,Infiltration
211.168.116.103,119.161.85.59,12860,40917,TCP,2024-11-16 03:30:43,494,0,0,0,0,DoS GoldenEye
117.18.48.30,176.49.18.71,52986,62079,UDP,2024-11-16 03:30:44,732,1,0,1,1,PortScan
188.240.139.172,122.118.52.230,26898,8559,Reserved,2024-11-16 03:30:45,624,1,1,0,1,BENIGN
84.92.251.137,186.237.117.52,40326,6634,Reserved,2024-11-16 03:30:46,1199,1,1,0,1,DoS Slowhttptest
37.145.148.44,67.62.5.117,50678,50976,UDP,2024-11-16 03:30:47,791,1,0,0,0,PortScan
172.92.74.32,52.138.209.118,20570,27906,Reserved,2024-11-16 03:30:48,945,0,0,1,1,Heartbleed
122.131.85.216,182.78.134.11,9721,45344,Reserved,2024-11-16 03:30:49,257,0,1,1,0,DoS slowloris
172.86.70.33,47.197.189.47,35142,44663,UDP,2024-11-16 03:30:50,617,0,0,0,0,FTP-Patator
208.153.196.203,158.161.137.46,56595,57667,UDP,2024-11-16 03:30:51,542,1,0,1,0,SSH-Patator
121.96.250.121,179.226.8.29,48510,55048,Reserved,2024-11-16 03:30:52,1461,1,0,1,0,Infiltration
140.243.182.3,102.224.92.5,49604,51394,Reserved,2024-11-16 03:30:53,942,0,0,1,0,DoS GoldenEye
37.108.204.60,8.173.242.250,41030,53256,TCP,2024-11-16 03:30:54,851,1,0,1,1,DoS Slowhttptest
43.154.83.178,161.248.78.107,17703,13190,TCP,2024-11-16 03:30:55,990,0,1,0,1,FTP-Patator
79.100.239.252,126.110.72.127,36300,12153,UDP,2024-11-16 03:30:56,229,1,0,1,0,SSH-Patator
172.10.29.44,65.52.20.26,38799,35853,Reserved,2024-11-16 03:30:57,613,0,0,1,1,BENIGN
14.132.160.176,211.188.135.227,42024,3372,UDP,2024-11-16 03:30:58,598,1,1,1,1,DoS Hulk
169.165.40.43,107.22.150.6,32250,17759,TCP,2024-11-16 03:30:59,985,0,0,0,0,DoS slowloris
142.108.218.131,37.0.240.174,52195,28373,TCP,2024-11-16 03:31:00,595,0,0,0,1,DDoS
183.32.170.109,132.158.87.28,56182,40795,Reserved,2024-11-16 03:31:01,590,1,1,1,1,SSH-Patator
41.133.52.167,214.79.178.177,41785,65077,TCP,2024-11-16 03:31:02,707,1,0,0,1,DDoS
163.230.169.122,168.15.55.24,3322,37891,Reserved,2024-11-16 03:31:03,988,1,0,1,1,BENIGN
58.151.200.165,216.90.3.3,5865,61675,Reserved,2024-11-16 03:31:04,1033,0,0,0,0,DoS Hulk
199.77.145.122,143.129.66.101,56052,55533,Reserved,2024-11-16 03:31:05,312,1,1,1,0,DoS Hulk
51.1.220.251,165.75.12.82,22018,9097,Reserved,2024-11-16 03:31:06,1313,1,0,0,0,Infiltration
44.109.51.214,177.95.43.59,62543,46836,TCP,2024-11-16 03:31:07,522,0,1,1,1,DoS slowloris
208.224.51.111,164.49.51.130,48845,45404,Reserved,2024-11-16 03:31:08,1373,1,1,0,0,DoS Hulk
50.154.76.147,190.88.212.171,50107,53242,UDP,2024-11-16 03:31:09,57,0,0,1,0,Heartbleed
189.20.74.171,49.184.15.134,38423,10021,TCP,2024-11-16 03:31:10,1184,1,0,0,1,PortScan
53.252.4.99,211.67.224.200,28638,46760,Reserved,2024-11-16 03:31:11,969,1,1,1,0,SSH-Patator
98.106.20.223,42.163.171.130,16560,63624,TCP,2024-11-16 03:31:12,914,1,1,0,0,DDoS
144.129.171.143,187.170.61.70,33061,23620,Reserved,2024-11-16 03:31:13,929,1,0,0,0,PortScan
179.21.131.100,172.21.237.191,36956,64590,Reserved,2024-11-16 03:31:14,417,0,0,1,0,Heartbleed
179.118.67.137,201.17.77.20,60571,33018,UDP,2024-11-16 03:31:15,1121,1,0,1,0,DoS GoldenEye
7.234.75.159,214.23.12.9,25584,58916,UDP,2024-11-16 03:31:16,152,0,1,1,1,DDoS
212.167.143.236,132.148.52.109,52241,31427,UDP,2024-11-16 03:31:17,995,0,0,1,1,Infiltration
175.15.132.185,57.154.135.243,41380,62585,UDP,2024-11-16 03:31:18,1169,0,1,1,0,DDoS
76.72.247.242,178.169.232.66,56310,30072,UDP,2024-11-16 03:31:19,649,0,1,0,0,PortScan
40.188.36.165,119.16.0.104,9819,54905,TCP,2024-11-16 03:31:20,1425,1,1,1,1,DoS GoldenEye
207.216.33.134,117.218.2.215,20004,44647,UDP,2024-11-16 03:31:21,359,1,1,1,1,Infiltration
65.192.20.241,214.146.132.245,47925,23164,UDP,2024-11-16 03:31:22,121,1,1,0,0,SSH-Patator
33.126.84.16,197.17.94.42,23886,56267,Reserved,2024-11-16 03:31:23,112,0,1,1,0,DoS Hulk
33.203.71.159,122.74.200.133,50693,29577,TCP,2024-11-16 03:31:24,509,1,1,0,1,DoS GoldenEye
206.203.65.131,60.233.218.122,48995,13519,Reserved,2024-11-16 03:31:25,1162,0,0,1,0,FTP-Patator
102.63.193.181,169.79.60.46,14342,52238,UDP,2024-11-16 03:31:26,626,1,1,0,0,DoS GoldenEye
99.97.29.134,86.137.47.58,2009,11193,Reserved,2024-11-16 03:31:27,247,0,1,1,1,DoS GoldenEye
1.173.6.229,197.142.103.209,63215,32598,TCP,2024-11-16 03:31:28,1033,0,1,1,1,FTP-Patator
72.15.63.95,81.172.94.126,51002,28340,TCP,2024-11-16 03:31:29,427,1,0,1,1,DoS Slowhttptest
101.212.92.118,22.229.90.223,62222,14858,TCP,2024-11-16 03:31:30,1027,1,1,0,1,Heartbleed
58.29.213.83,77.77.102.47,50116,28551,UDP,2024-11-16 03:31:31,1061,0,0,0,1,Infiltration
213.100.187.198,151.243.164.96,6170,26477,Reserved,2024-11-16 03:31:32,627,0,1,0,1,Heartbleed
193.131.25.138,152.175.139.91,44682,61682,TCP,2024-11-16 03:31:33,930,0,0,0,0,PortScan
35.93.146.210,73.135.94.52,13386,50134,Reserved,2024-11-16 03:31:34,962,1,0,0,0,DoS GoldenEye
61.44.39.26,17.139.103.116,53924,11073,TCP,2024-11-16 03:31:35,1350,0,1,0,0,DDoS
198.223.93.188,202.72.137.141,55043,19107,Reserved,2024-11-16 03:31:36,556,1,1,1,1,PortScan
222.133.31.73,173.65.164.62,18573,46887,Reserved,2024-11-16 03:31:37,901,0,0,0,1,DDoS
49.242.242.223,128.37.85.243,26284,22394,Reserved,2024-11-16 03:31:38,168,0,1,0,0,SSH-Patator
169.82.56.1,206.211.88.77,49258,51148,TCP,2024-11-16 03:31:39,1056,0,0,1,0,Infiltration
81.62.56.143,210.47.167.155,5714,55020,TCP,2024-11-16 03:31:40,1389,0,1,0,1,Infiltration
123.13.106.9,200.40.224.139,21189,61538,UDP,2024-11-16 03:31:41,905,1,0,0,0,DoS Hulk
89.37.168.76,171.22.2.132,41308,62366,UDP,2024-11-16 03:31:42,482,1,1,1,1,DoS slowloris
134.25.67.229,213.149.2.172,33540,8325,Reserved,2024-11-16 03:31:43,647,0,1,1,1,SSH-Patator
54.100.137.22,179.44.9.115,12951,52508,UDP,2024-11-16 03:31:44,1265,1,0,1,1,DoS Slowhttptest
91.252.81.33,53.182.8.58,57935,20982,TCP,2024-11-16 03:31:45,1116,1,1,1,1,DoS slowloris
194.49.187.172,161.4.45.76,58923,30328,TCP,2024-11-16 03:31:46,528,1,1,0,0,DoS Hulk
51.42.5.178,41.151.113.117,9042,38104,TCP,2024-11-16 03:31:47,476,1,0,0,0,DoS GoldenEye
203.118.231.104,15.172.222.242,63916,45233,UDP,2024-11-16 03:31:48,468,1,1,1,1,Heartbleed
214.163.7.150,78.100.90.253,33832,58415,Reserved,2024-11-16 03:31:49,987,0,1,0,0,DoS GoldenEye
166.68.22.246,117.150.64.36,28826,24333,Reserved,2024-11-16 03:31:50,57,0,0,1,1,DoS GoldenEye
107.235.189.225,81.127.66.243,26003,20175,Reserved,2024-11-16 03:31:51,571,0,0,0,1,FTP-Patator
86.233.132.205,28.98.235.4,52402,16522,Reserved,2024-11-16 03:31:52,574,0,0,1,0,DoS Slowhttptest
125.126.70.126,98.198.27.50,11692,57772,UDP,2024-11-16 03:31:53,1397,1,0,0,0,Infiltration
98.47.110.96,19.134.159.190,30752,26443,Reserved,2024-11-16 03:31:54,356,1,1,1,1,DDoS
76.119.23.42,206.249.19.247,40261,50012,Reserved,2024-11-16 03:31:55,1411,1,0,1,0,Heartbleed
57.173.207.135,205.46.242.237,37073,17998,Reserved,2024-11-16 03:31:56,1460,0,1,0,0,Infiltration
2.196.16.142,180.81.58.43,37805,18594,Reserved,2024-11-16 03:31:57,379,0,0,1,0,BENIGN
145.1.216.200,35.215.37.214,7140,45738,Reserved,2024-11-16 03:31:58,1277,1,1,1,1,PortScan
120.188.21.8,15.75.238.171,9426,43308,TCP,2024-11-16 03:31:59,785,1,1,0,1,FTP-Patator
206.1.235.84,212.150.153.67,60401,36074,Reserved,2024-11-16 03:32:00,630,0,0,1,0,DDoS
61.231.244.83,156.47.208.14,55884,40439,UDP,2024-11-16 03:32:01,1098,0,1,0,0,SSH-Patator
52.186.121.61,88.219.14.47,30860,32548,UDP,2024-11-16 03:32:02,59,0,0,0,1,DoS slowloris
86.105.74.121,2.189.211.204,7663,53879,TCP,2024-11-16 03:32:03,801,1,0,1,1,DoS Hulk
135.124.202.59,53.58.142.223,1281,39633,UDP,2024-11-16 03:32:04,1247,1,0,1,0,PortScan
121.125.68.116,95.254.250.69,40551,26691,UDP,2024-11-16 03:32:05,692,1,1,1,0,DoS Hulk
166.128.232.217,197.150.181.99,25990,40141,Reserved,2024-11-16 03:32:06,1193,1,1,1,0,DoS slowloris
205.235.136.57,25.189.249.188,27932,41709,UDP,2024-11-16 03:32:07,693,0,0,0,1,DoS Hulk
222.123.135.2,166.238.162.140,45968,39281,TCP,2024-11-16 03:32:08,188,1,0,0,0,DDoS
62.153.26.115,197.227.109.67,22181,43749,Reserved,2024-11-16 03:32:09,1026,1,1,1,0,DoS slowloris
164.194.20.130,146.164.109.103,30355,45778,Reserved,2024-11-16 03:32:10,66,0,0,1,0,DDoS
131.42.243.143,169.3.29.1,49352,19533,TCP,2024-11-16 03:32:11,572,0,0,1,0,Infiltration
27.127.246.31,95.136.13.83,51235,60331,Reserved,2024-11-16 03:32:12,937,1,1,1,1,Infiltration
208.246.234.37,35.184.156.80,23114,60692,Reserved,2024-11-16 03:32:13,1490,0,0,1,1,FTP-Patator
110.127.55.53,38.246.105.65,53742,60541,UDP,2024-11-16 03:32:14,828,0,1,0,0,DDoS
79.65.164.142,137.148.12.133,39954,27351,TCP,2024-11-16 03:32:15,648,1,1,0,0,Heartbleed
129.29.127.216,104.107.152.21,55850,28717,Reserved,2024-11-16 03:32:16,854,1,1,0,0,Heartbleed
98.143.29.142,69.249.107.106,33565,22900,UDP,2024-11-16 03:32:17,579,1,0,0,0,DoS GoldenEye
59.236.240.86,68.79.69.178,16467,28601,Reserved,2024-11-16 03:32:18,100,0,1,0,1,DoS slowloris
16.130.73.56,154.16.109.193,58497,35552,TCP,2024-11-16 03:32:19,226,1,1,1,0,DoS Hulk
177.147.52.43,5.189.90.177,9667,18577,UDP,2024-11-16 03:32:20,868,1,1,0,1,FTP-Patator
112.160.222.180,43.108.168.205,46728,25354,Reserved,2024-11-16 03:32:21,1276,1,0,0,1,DoS Hulk
165.165.233.181,93.112.90.66,29848,49720,Reserved,2024-11-16 03:32:22,1419,0,1,1,0,DoS slowloris
45.56.120.183,96.86.27.103,8116,19802,UDP,2024-11-16 03:32:23,220,0,1,0,0,DoS Slowhttptest
44.104.139.12,91.199.253.110,40265,48305,TCP,2024-11-16 03:32:24,853,1,1,1,0,DoS Hulk
36.174.243.41,51.29.138.43,56140,56589,UDP,2024-11-16 03:32:25,732,0,0,1,1,DoS Slowhttptest
173.196.38.155,158.25.151.23,49868,42431,Reserved,2024-11-16 03:32:26,683,1,0,1,0,DoS slowloris
140.192.196.115,58.97.213.11,44859,4101,UDP,2024-11-16 03:32:27,740,1,0,1,1,DDoS
193.178.44.216,53.32.8.228,6420,14251,TCP,2024-11-16 03:32:28,376,1,1,0,0,DDoS
17.1.73.246,49.199.184.227,14963,29023,UDP,2024-11-16 03:32:29,775,0,1,0,1,DoS Slowhttptest
31.117.108.163,176.179.20.123,41026,25447,UDP,2024-11-16 03:32:30,1076,1,0,1,0,DDoS
48.136.243.213,12.47.224.228,10952,28828,UDP,2024-11-16 03:32:31,507,1,0,0,1,DoS Slowhttptest
135.232.102.228,47.191.32.104,52265,28672,Reserved,2024-11-16 03:32:32,502,0,0,1,0,DoS GoldenEye
110.151.78.201,4.120.20.200,63574,62291,TCP,2024-11-16 03:32:33,307,1,0,1,1,SSH-Patator
65.112.79.100,106.218.139.128,38225,41761,Reserved,2024-11-16 03:32:34,308,0,1,0,1,Heartbleed
102.42.189.135,120.225.83.130,65131,53930,Reserved,2024-11-16 03:32:35,1049,0,0,1,1,Heartbleed
146.62.33.134,7.183.161.102,62047,64230,TCP,2024-11-16 03:32:36,253,1,0,1,0,DoS Slowhttptest
89.85.92.90,114.238.14.50,38747,32622,UDP,2024-11-16 03:32:37,54,1,0,0,0,DoS Hulk
75.23.125.47,124.37.184.137,10990,50795,UDP,2024-11-16 03:32:38,87,1,0,0,1,SSH-Patator
56.3.32.140,141.255.83.173,8350,60346,TCP,2024-11-16 03:32:39,843,0,1,1,0,DoS slowloris
175.242.146.142,7.195.18.75,53673,56488,Reserved,2024-11-16 03:32:40,427,1,1,0,0,Heartbleed
82.16.180.102,106.246.5.196,37716,25047,Reserved,2024-11-16 03:32:41,928,0,1,1,1,DoS Slowhttptest
13.0.224.79,6.213.141.221,42351,64509,TCP,2024-11-16 03:32:42,772,0,0,0,1,PortScan
19.22.248.194,84.85.50.161,62570,16109,UDP,2024-11-16 03:32:43,1353,0,1,0,0,Heartbleed
196.66.175.9,130.3.63.186,56453,27324,Reserved,2024-11-16 03:32:44,438,1,1,1,1,Heartbleed
46.164.199.123,91.204.65.219,31800,9615,UDP,2024-11-16 03:32:45,787,1,0,0,0,FTP-Patator
18.30.192.81,59.169.109.101,21719,32415,TCP,2024-11-16 03:32:46,606,0,0,1,1,SSH-Patator
114.248.17.12,94.51.65.213,35692,25504,UDP,2024-11-16 03:32:47,1411,0,0,1,0,BENIGN
146.172.92.181,133.199.17.240,13907,39969,TCP,2024-11-16 03:32:48,1060,1,1,0,0,FTP-Patator
66.198.189.116,110.224.182.140,44099,63194,UDP,2024-11-16 03:32:49,1098,1,0,1,1,PortScan
192.38.12.188,22.218.46.17,47581,4253,Reserved,2024-11-16 03:32:50,90,0,0,1,0,DDoS
49.236.20.182,156.197.54.216,1900,27509,UDP,2024-11-16 03:32:51,898,1,0,0,0,PortScan
54.212.56.153,74.99.17.246,51460,10821,TCP,2024-11-16 03:32:52,754,1,1,0,0,FTP-Patator
10.68.154.102,78.227.167.205,7764,14048,UDP,2024-11-16 03:32:53,445,1,0,0,0,Heartbleed
6.27.8.172,44.22.143.28,26386,2945,TCP,2024-11-16 03:32:54,229,1,0,1,1,DoS slowloris
39.64.153.242,157.70.85.149,41949,39284,Reserved,2024-11-16 03:32:55,886,1,1,0,1,DoS Hulk
55.193.249.172,204.236.240.118,20797,23698,Reserved,2024-11-16 03:32:56,298,1,0,0,1,Heartbleed
83.61.49.6,121.169.194.255,64890,12067,TCP,2024-11-16 03:32:57,1022,1,1,1,1,DoS slowloris
174.153.198.253,119.26.117.72,44998,1392,TCP,2024-11-16 03:32:58,944,1,1,1,0,PortScan
103.187.215.208,183.1.163.37,28935,40924,Reserved,2024-11-16 03:32:59,1244,1,1,0,1,BENIGN
108.5.148.216,200.90.194.167,9020,32419,TCP,2024-11-16 03:33:00,1054,1,1,0,1,DDoS
124.149.11.132,41.145.203.132,55072,6588,UDP,2024-11-16 03:33:01,618,1,0,1,1,FTP-Patator
68.207.212.49,168.67.232.245,23438,2382,Reserved,2024-11-16 03:33:02,1227,0,0,0,1,FTP-Patator
163.174.207.136,23.55.160.189,36606,8312,UDP,2024-11-16 03:33:03,1102,1,1,0,1,DoS Slowhttptest
68.249.45.158,161.204.100.103,21376,33489,UDP,2024-11-16 03:33:04,705,0,1,0,0,SSH-Patator
77.79.56.140,83.3.49.182,59525,26606,UDP,2024-11-16 03:33:05,100,0,1,1,1,Heartbleed
36.235.227.194,163.120.207.112,32465,35085,Reserved,2024-11-16 03:33:06,241,1,0,1,0,Heartbleed
143.218.70.38,129.65.56.184,32382,63218,UDP,2024-11-16 03:33:07,963,0,0,1,0,DoS Slowhttptest
120.113.4.178,16.140.113.43,37365,65532,UDP,2024-11-16 03:33:08,117,1,0,1,0,Heartbleed
48.229.141.202,197.140.188.48,60880,19967,UDP,2024-11-16 03:33:09,1141,1,1,0,0,DDoS
157.58.29.66,153.178.14.244,4205,53796,Reserved,2024-11-16 03:33:10,457,0,0,0,1,Infiltration
130.242.42.243,124.197.75.250,18703,26517,Reserved,2024-11-16 03:33:11,479,0,1,1,1,SSH-Patator
65.75.235.118,162.73.153.143,62811,1534,Reserved,2024-11-16 03:33:12,1025,0,1,1,0,DoS Hulk
12.161.81.15,136.254.209.34,59271,46812,Reserved,2024-11-16 03:33:13,1464,0,1,1,1,DoS slowloris
172.237.31.35,202.86.117.39,10798,28774,TCP,2024-11-16 03:33:14,49,1,1,1,0,DoS slowloris
86.173.226.175,92.83.242.51,4031,33442,UDP,2024-11-16 03:33:15,284,1,0,0,1,BENIGN
79.107.182.167,37.19.29.172,12985,48228,Reserved,2024-11-16 03:33:16,1154,1,1,1,1,PortScan
145.222.181.238,175.165.182.97,62285,28415,UDP,2024-11-16 03:33:17,798,0,0,1,0,DoS Hulk
