Destination_IP,Destination_Port
192.168.10.51,39367
192.168.10.8,56128
192.168.10.9,62917
192.168.10.17,45716
192.168.10.5,62024
192.168.10.19,41649
192.168.10.5,63510
192.168.10.17,52058
192.168.10.17,60953
192.168.10.14,57990
192.168.10.12,53436
192.168.10.17,57656
192.168.10.25,64641
192.168.10.19,50238
192.168.10.14,59219
192.168.10.9,62724
192.168.10.5,51467
192.168.10.51,38634
192.168.10.12,56140
192.168.10.19,38138
192.168.10.5,64037
192.168.10.51,48671
192.168.10.12,34772
192.168.10.8,57751
192.168.10.14,58365
192.168.10.19,45987
192.168.10.17,42168
192.168.10.17,54269
192.168.10.5,60765
192.168.10.8,56726
192.168.10.5,50906
192.168.10.51,56012
192.168.10.12,37994
192.168.10.5,60722
192.168.10.17,38397
192.168.10.5,62023
192.168.10.8,55100
192.168.10.12,60196
192.168.10.5,60871
192.168.10.17,58221
192.168.10.9,3217
192.168.10.17,59281
192.168.10.5,64792
192.168.10.5,61246
192.168.10.16,33310
192.168.10.51,51773
192.168.10.19,32865
192.168.10.17,52139
192.168.10.16,41938
192.168.10.5,51030
192.168.10.51,35993
192.168.10.19,48696
192.168.10.5,64874
192.168.10.12,35896
192.168.10.51,49580
192.168.10.19,45579
192.168.10.17,54925
192.168.10.51,40723
192.168.10.51,48670
192.168.10.5,57569
192.168.10.9,63617
192.168.10.17,42094
192.168.10.5,57272
192.168.10.51,49177
192.168.10.5,64548
192.168.10.17,32808
192.168.10.9,63739
192.168.10.19,56583
192.168.10.51,55557
192.168.10.5,50261
192.168.10.5,51534
192.168.10.12,38498
192.168.10.5,62099
192.168.10.15,55120
192.168.10.5,63927
192.168.10.5,50511
192.168.10.51,58356
192.168.10.5,64648
192.168.10.51,36635
192.168.10.12,36398
192.168.10.17,48591
192.168.10.17,49031
192.168.10.5,51097
192.168.10.5,65409
192.168.10.51,38489
192.168.10.8,56786
192.168.10.16,39800
192.168.10.12,37678
192.168.10.5,65062
192.168.10.17,55278
192.168.10.51,43759
192.168.10.5,62801
192.168.10.8,57662
192.168.10.19,52380
192.168.10.16,59146
192.168.10.17,33009
192.168.10.8,52923
192.168.10.5,60600
192.168.10.14,59372
192.168.10.5,50539
192.168.10.9,64270
192.168.10.14,53842
192.168.10.51,38337
192.168.10.14,51655
192.168.10.25,56930
192.168.10.19,35539
192.168.10.51,48617
192.168.10.5,50658
192.168.10.5,50262
192.168.10.51,51675
192.168.10.8,443
192.168.10.51,60913
192.168.10.15,50996
192.168.10.14,59233
192.168.10.12,41058
192.168.10.16,43758
192.168.10.14,59623
192.168.10.15,55056
192.168.10.17,59021
192.168.10.9,6260
192.168.10.9,3197
192.168.10.12,43622
192.168.10.8,53066
192.168.10.51,45518
192.168.10.14,60023
192.168.10.5,63297
192.168.10.5,63950
192.168.10.51,60708
192.168.10.19,58942
192.168.10.15,53782
192.168.10.5,65061
192.168.10.9,64407
192.168.10.5,61625
192.168.10.25,49996
192.168.10.9,1843
192.168.10.16,60708
192.168.10.8,57653
192.168.10.14,59147
192.168.10.9,5486
192.168.10.19,40687
192.168.10.9,64707
192.168.10.17,48233
192.168.10.8,54046
192.168.10.19,43155
192.168.10.16,52662
125.212.247.18,137
192.168.10.19,51504
192.168.10.5,65060
192.168.10.12,39656
192.168.10.25,51257
192.168.10.51,43377
192.168.10.14,51198
192.168.10.8,54634
192.168.10.9,1935
192.168.10.5,60815
192.168.10.12,43196
192.168.10.12,38600
192.168.10.19,58301
192.168.10.14,58438
192.168.10.9,64069
192.168.10.51,60707
192.168.10.5,63139
192.168.10.12,43404
192.168.10.9,5283
192.168.10.12,47274
192.168.10.16,55792
192.168.10.14,52391
192.168.10.16,59636
54.172.47.69,3478
192.168.10.12,49388
192.168.10.16,53376
192.168.10.14,55686
192.168.10.12,34138
192.168.10.14,51199
192.168.10.17,40425
192.168.10.5,63734
192.168.10.19,35458
192.168.10.51,52389
192.168.10.16,54252
192.168.10.5,50158
192.168.10.5,50514
192.168.10.19,33266
192.168.10.5,59224
192.168.10.8,55069
192.168.10.51,43273
192.168.10.19,60687
192.168.10.51,49098
192.168.10.8,53567
192.168.10.17,39498
192.168.10.8,51722
192.168.10.51,57944
192.168.10.25,64732
192.168.10.9,64365
192.168.10.51,50288
192.168.10.12,43132
192.168.10.5,65423
192.168.10.3,138
192.168.10.17,43834
192.168.10.17,51332
192.168.10.17,33893
192.168.10.9,63315
192.168.10.17,52034
192.168.10.9,64134
192.168.10.15,56261
192.168.10.5,64914
192.168.10.9,65505
192.168.10.9,64010
192.168.10.17,41932
192.168.10.19,37138
192.168.10.16,33678
192.168.10.5,62139
192.168.10.19,51571
192.168.10.19,44678
192.168.10.14,58687
192.168.10.8,54835
192.168.10.5,58738
192.168.10.51,34558
192.168.10.3,49868
192.168.10.19,50025
192.168.10.17,35217
164.138.18.162,443
192.168.10.5,57984
192.168.10.51,37689
192.168.10.14,49926
192.168.10.51,37259
192.168.10.25,64733
192.168.10.8,51399
192.168.10.51,50549
192.168.10.17,43013
192.168.10.14,59299
192.168.10.14,54112
192.168.10.17,52227
192.168.10.17,50225
192.168.10.51,38732
192.168.10.19,33977
192.168.10.17,51407
192.168.10.17,60465
192.168.10.51,43274
192.168.10.5,50515
192.168.10.17,33234
192.168.10.51,56695
192.168.10.17,39499
192.168.10.16,36850
192.168.10.8,50667
192.168.10.8,49281
192.168.10.5,60647
192.168.10.51,50287
192.168.10.51,37817
192.168.10.17,51333
192.168.10.12,43090
192.168.10.15,53154
104.254.87.63,443
192.168.10.19,52061
192.168.10.25,64615
192.168.10.9,63917
192.168.10.15,49717
192.168.10.51,52215
35.160.69.63,80
192.168.10.12,53642
192.168.10.51,36117
192.168.10.16,57566
192.168.10.19,43170
192.168.10.51,43275
192.168.10.9,63794
192.168.10.12,39310
192.168.10.14,59293
192.168.10.19,60792
192.168.10.19,51507
192.168.10.14,50336
192.168.10.16,50230
192.168.10.19,37137
192.168.10.51,42609
192.168.10.5,61197
192.168.10.19,42580
192.168.10.51,44081
192.168.10.17,41933
192.168.10.17,49832
192.168.10.19,43668
192.168.10.14,52754
192.168.10.19,51236
192.168.10.5,50266
192.168.10.16,37064
192.168.10.12,53776
192.168.10.17,45061
192.168.10.5,61611
192.168.10.5,50516
192.168.10.15,50195
192.168.10.15,49423
192.168.10.16,60516
192.168.10.15,50103
192.168.10.17,46358
192.168.10.12,60940
192.168.10.12,47320
37.1.201.235,443
192.168.10.17,49478
192.168.10.8,51180
192.168.10.5,49911
192.168.10.17,53589
192.168.10.17,36781
192.168.10.5,59202
192.168.10.17,44942
192.168.10.12,52580
192.168.10.19,51508
192.168.10.12,60218
192.168.10.9,5565
192.168.10.16,43456
192.168.10.17,39500
192.168.10.14,50706
192.168.10.17,35214
192.168.10.19,35457
23.21.96.233,443
192.168.10.17,47986
192.168.10.51,35330
192.168.10.8,50528
192.168.10.51,60116
192.168.10.17,38483
192.168.10.51,33942
192.168.10.17,42899
192.168.10.5,64177
192.168.10.14,52723
192.168.10.19,37779
192.168.10.5,61511
192.168.10.5,51190
192.168.10.51,46695
192.168.10.9,64634
192.168.10.5,62997
192.168.10.51,57943
72.249.192.48,137
192.168.10.17,45262
192.168.10.17,56554
192.168.10.12,52606
66.231.239.57,137
192.168.10.51,46999
192.168.10.14,51673
192.168.10.5,50811
192.168.10.17,59000
192.168.10.15,49921
124.158.4.176,443
192.168.10.5,50999
192.168.10.5,63534
192.168.10.16,34754
192.168.10.15,51855
192.168.10.15,51040
192.168.10.9,64892
192.168.10.5,52848
192.168.10.8,57097
192.168.10.19,48442
192.168.10.16,58358
192.168.10.16,58958
192.168.10.9,63972
192.168.10.5,55456
192.168.10.19,42827
192.168.10.9,64526
192.168.10.9,5225
192.168.10.15,55187
192.168.10.51,43957
192.168.10.17,37306
192.168.10.19,51419
192.168.10.17,54347
192.168.10.12,45576
192.168.10.9,3010
192.168.10.16,59624
192.168.10.51,56690
192.168.10.17,47388
192.168.10.17,51336
192.168.10.25,62688
192.168.10.17,52438
192.168.10.12,50348
192.168.10.51,47126
192.168.10.51,60117
192.168.10.14,50598
192.168.10.5,58125
192.168.10.9,62717
192.168.10.19,36617
192.168.10.17,55145
192.168.10.17,44180
192.168.10.5,60791
192.168.10.5,61644
192.168.10.5,63729
8.8.8.8,53
192.168.10.5,62327
192.168.10.14,50291
192.168.10.19,46642
192.168.10.5,50269
192.168.10.5,63388
192.168.10.19,43487
192.168.10.17,41502
192.168.10.19,38279
192.168.10.5,61149
192.168.10.12,43324
192.168.10.5,62742
192.168.10.17,48859
192.168.10.5,63486
192.168.10.5,50519
192.168.10.8,56533
192.168.10.17,37314
192.168.10.51,53839
192.168.10.5,65142
192.168.10.19,42409
192.168.10.5,58590
192.168.10.12,34066
192.168.10.19,34961
192.168.10.16,40870
192.168.10.5,64365
192.168.10.17,52168
192.168.10.51,60118
192.168.10.8,52845
192.168.10.8,55732
192.168.10.16,45308
192.168.10.5,62603
192.168.10.14,54375
192.168.10.19,48867
192.168.10.12,42462
192.168.10.5,60609
192.168.10.8,57041
192.168.10.17,52538
192.168.10.9,3376
192.168.10.17,39483
192.168.10.12,59448
192.168.10.51,40785
192.168.10.51,33858
192.168.10.5,61134
192.168.10.5,63283
192.168.10.5,58874
192.168.10.51,34818
192.168.10.9,3552
192.168.10.16,43930
192.168.10.8,52715
192.168.10.51,44495
192.168.10.51,43397
192.168.10.5,53318
192.168.10.14,59874
192.168.10.8,53804
192.168.10.17,41914
192.168.10.16,56232
192.168.10.5,62604
192.168.10.16,50414
192.168.10.5,62884
192.168.10.12,41070
192.168.10.15,50961
192.168.10.8,55432
192.168.10.5,62570
192.168.10.5,65140
192.168.10.19,38043
192.168.10.19,49784
192.168.10.19,35559
192.168.10.12,46356
192.168.10.16,34406
192.168.10.9,65143
192.168.10.51,39290
192.168.10.51,46506
192.168.10.15,55747
192.168.10.5,49565
192.168.10.12,59740
192.168.10.19,50691
192.168.10.17,44214
192.168.10.5,59049
192.168.10.12,55492
192.168.10.9,1480
192.168.10.19,47939
192.168.10.5,62605
192.168.10.8,56278
192.168.10.51,52904
192.168.10.51,37804
192.168.10.51,40138
192.168.10.12,49330
192.168.10.5,65122
192.168.10.17,51335
192.168.10.5,60215
192.168.10.9,5238
192.168.10.9,4963
192.168.10.12,39500
192.168.10.19,42828
192.168.10.51,57276
192.168.10.9,2527
54.164.1.26,80
192.168.10.51,59654
192.168.10.16,48244
192.168.10.16,58726
192.168.10.12,46928
192.168.10.5,52230
192.168.10.8,53329
192.168.10.12,58014
192.168.10.15,49632
192.168.10.5,65068
192.168.10.15,55185
192.168.10.8,52584
192.168.10.17,35218
192.168.10.9,64133
192.168.10.15,49526
192.168.10.16,37460
192.168.10.51,54776
192.168.10.51,46669
192.168.10.5,52002
192.168.10.51,53418
192.168.10.51,59524
192.168.10.17,42769
192.168.10.5,49802
192.168.10.8,56888
192.168.10.9,6186
192.168.10.12,55782
192.168.10.16,56536
192.168.10.9,65122
192.168.10.9,65457
192.168.10.5,64835
192.168.10.9,63263
192.168.10.9,65052
192.168.10.15,52568
192.168.10.25,64332
192.168.10.19,40684
192.168.10.51,38454
192.168.10.9,63482
123.30.238.26,443
192.168.10.17,56527
192.168.10.9,62833
192.168.10.14,56335
192.168.10.9,4878
192.168.10.12,40322
192.168.10.17,41846
192.168.10.14,49601
192.168.10.51,39287
192.168.10.51,41601
192.168.10.9,2697
192.168.10.51,46582
192.168.10.15,51024
203.151.129.162,443
192.168.10.14,53635
192.168.10.17,55798
192.168.10.51,55667
192.168.10.25,64689
192.168.10.17,50497
192.168.10.9,64053
192.168.10.9,63875
34.224.184.0,443
192.168.10.19,51161
192.168.10.51,44015
68.71.213.179,137
192.168.10.12,43028
192.168.10.12,37958
192.168.10.17,43782
192.168.10.5,53377
192.168.10.5,61428
192.168.10.12,48452
192.168.10.8,55312
192.168.10.9,64427
192.168.10.12,51652
192.168.10.16,60478
192.168.10.9,2622
192.168.10.9,65053
192.168.10.9,63870
192.168.10.8,52668
192.168.10.15,52218
192.168.10.15,50016
192.168.10.14,53046
192.168.10.51,38377
192.168.10.5,61573
192.168.10.51,42751
192.168.10.17,55907
192.168.10.3,23892
192.168.10.8,49810
192.168.10.12,58156
192.168.10.17,45782
192.168.10.17,60053
192.168.10.15,51026
192.168.10.9,62672
192.168.10.16,53226
192.168.10.5,62305
192.168.10.5,64877
192.168.10.9,63730
192.168.10.19,37837
192.168.10.5,49425
192.168.10.17,35472
192.168.10.51,33261
192.168.10.51,51764
192.168.10.5,64049
192.168.10.9,64154
192.168.10.15,52925
192.168.10.51,48221
192.168.10.15,52444
192.168.10.19,50333
192.168.10.17,38231
192.168.10.15,52424
192.168.10.8,56649
192.168.10.51,41742
192.168.10.8,57386
192.168.10.5,59805
192.168.10.5,59143
192.168.10.51,53894
192.168.10.5,65534
192.168.10.12,44206
192.168.10.17,39392
192.168.10.12,60938
192.168.10.19,52979
192.168.10.8,53509
192.168.10.19,54250
192.168.10.17,45641
192.168.10.8,53464
192.168.10.17,50505
192.168.10.5,64722
192.168.10.5,49417
192.168.10.9,63127
192.168.10.17,47448
192.168.10.19,44519
192.168.10.17,50912
192.168.10.51,51293
192.168.10.9,5414
192.168.10.8,51790
192.168.10.5,51184
192.168.10.5,50111
192.168.10.5,63079
192.168.10.5,61406
192.168.10.16,36552
192.168.10.25,64617
192.168.10.9,63689
192.168.10.15,50700
192.168.10.12,53764
192.168.10.51,51905
192.168.10.51,42718
192.168.10.17,56625
192.168.10.51,43497
192.168.10.9,63911
192.168.10.9,64258
192.168.10.17,59967
192.168.10.8,54817
192.168.10.5,57839
192.168.10.17,55465
192.168.10.9,64096
192.168.10.5,63599
192.168.10.9,62636
192.168.10.5,60485
192.168.10.8,56887
192.168.10.51,41743
192.168.10.5,62525
192.168.10.5,63784
192.168.10.16,51368
192.168.10.17,41682
192.168.10.9,2668
192.168.10.16,53736
192.168.10.17,57101
192.168.10.19,46675
192.168.10.9,62569
192.168.10.9,64714
192.168.10.5,58850
192.168.10.16,34018
192.168.10.51,41740
192.168.10.51,35393
192.168.10.16,59958
192.168.10.5,52353
192.168.10.5,64031
192.168.10.5,50234
192.168.10.25,64685
192.168.10.14,51464
192.168.10.19,54702
192.168.10.51,37521
192.168.10.8,56816
192.168.10.14,56485
192.168.10.19,58919
192.168.10.19,50967
192.168.10.16,48344
192.168.10.5,60489
192.168.10.5,49923
192.168.10.14,59253
192.168.10.9,4530
192.168.10.12,47136
192.168.10.5,51040
192.168.10.17,41525
192.168.10.8,56623
192.168.10.5,57551
192.168.10.17,60645
192.168.10.5,61274
192.168.10.16,37458
192.168.10.16,32994
192.168.10.5,52242
192.168.10.12,47208
192.168.10.9,62997
192.168.10.17,55558
192.168.10.8,51056
192.168.10.51,48383
192.168.10.25,60518
192.168.10.9,2129
192.168.10.8,49712
192.168.10.5,63696
192.168.10.9,63714
192.168.10.5,62900
192.168.10.17,48025
192.168.10.12,35654
192.168.10.19,57115
192.168.10.16,36528
192.168.10.51,56380
192.168.10.16,41966
192.168.10.19,55722
192.168.10.51,39393
192.168.10.25,63041
192.168.10.9,1851
192.168.10.12,46032
192.168.10.17,60607
192.168.10.12,48096
192.168.10.8,49780
192.168.10.5,63103
192.168.10.17,56448
192.168.10.51,49723
192.168.10.51,37254
192.168.10.15,51652
192.168.10.17,47671
192.168.10.8,56208
192.168.10.8,53418
192.168.10.51,56874
192.168.10.9,65459
192.168.10.15,52398
192.168.10.5,51041
192.168.10.5,58595
192.168.10.12,46078
192.168.10.19,59494
192.168.10.51,43597
192.168.10.5,60699
192.168.10.5,53371
192.168.10.19,53492
192.168.10.8,55380
192.168.10.17,55056
192.168.10.14,59205
192.168.10.12,34618
192.168.10.15,56248
192.168.10.14,59399
192.168.10.17,41839
192.168.10.19,60013
192.168.10.14,50774
192.168.10.5,63445
192.168.10.51,42964
192.168.10.17,44235
192.168.10.14,52474
192.168.10.51,34955
192.168.10.51,40958
192.168.10.17,37269
192.168.10.14,56398
192.168.10.5,60449
192.168.10.17,41527
192.168.10.3,30886
192.168.10.9,63129
192.168.10.19,47483
192.168.10.9,63069
192.168.10.5,64524
192.168.10.12,51514
192.168.10.51,36701
192.168.10.51,59799
192.168.10.17,45398
192.168.10.14,54162
192.168.10.19,33989
192.168.10.51,44335
192.168.10.51,54675
192.168.10.5,56072
192.168.10.15,50983
192.168.10.15,53591
192.168.10.51,60879
192.168.10.17,40816
192.168.10.12,58676
192.168.10.9,7124
192.168.10.19,48860
192.168.10.25,50262
192.168.10.25,64458
192.168.10.17,52550
192.168.10.5,60971
192.168.10.17,58464
192.168.10.16,57000
192.168.10.51,34956
192.168.10.14,59891
192.168.10.51,52852
192.168.10.5,62831
192.168.10.51,34957
192.168.10.12,51738
192.168.10.12,49960
192.168.10.16,33802
192.168.10.17,41526
192.168.10.16,53224
192.168.10.9,63788
192.168.10.5,61127
192.168.10.19,42108
192.168.10.17,39681
192.168.10.51,47873
192.168.10.17,38392
192.168.10.16,51494
192.168.10.5,60583
192.168.10.51,38129
192.168.10.16,53756
192.168.10.9,6057
192.168.10.9,62991
192.168.10.12,54932
192.168.10.15,51034
192.168.10.12,39038
192.168.10.19,39914
192.168.10.5,61612
192.168.10.16,48872
192.168.10.17,60639
192.168.10.25,65327
192.168.10.12,46844
192.168.10.15,49484
192.168.10.19,58155
192.168.10.5,64463
192.168.10.3,36513
192.168.10.15,49636
192.168.10.19,36801
192.168.10.17,39294
192.168.10.14,49793
192.168.10.51,59298
192.168.10.51,43295
192.168.10.51,40931
192.168.10.9,62560
192.168.10.19,50228
192.168.10.17,49063
192.168.10.8,52910
192.168.10.51,37514
192.168.10.14,51596
192.168.10.14,50537
192.168.10.14,51208
192.168.10.25,49429
192.168.10.19,39649
192.168.10.5,51551
192.168.10.51,42349
192.168.10.12,52836
192.168.10.19,54334
192.168.10.9,64125
192.168.10.14,56921
192.168.10.19,50452
192.168.10.17,39909
192.168.10.12,34880
192.168.10.9,6056
192.168.10.51,59196
192.168.10.15,50157
192.168.10.16,58308
192.168.10.16,57370
192.168.10.9,64274
52.72.182.110,443
192.168.10.14,52665
192.168.10.17,43723
192.168.10.51,59061
192.168.10.9,64118
192.168.10.17,60026
192.168.10.19,47891
192.168.10.51,45304
192.168.10.19,55849
192.168.10.12,43396
192.168.10.5,52613
192.168.10.5,58739
192.168.10.51,37568
192.168.10.17,53303
192.168.10.8,50489
192.168.10.16,57102
192.168.10.5,52036
192.168.10.17,44174
192.168.10.8,56803
192.168.10.12,58940
192.168.10.19,46869
192.168.10.5,50741
192.168.10.17,51272
192.168.10.12,59368
192.168.10.5,62677
192.168.10.51,45316
192.168.10.17,52250
192.168.10.15,50640
192.168.10.17,57015
192.168.10.5,55710
192.168.10.9,63249
192.168.10.51,51320
192.168.10.5,60613
192.168.10.5,60821
192.168.10.12,59006
192.168.10.51,55319
192.168.10.17,57320
192.168.10.15,50131
192.168.10.5,60900
192.168.10.51,57555
192.168.10.14,50131
192.168.10.51,38422
68.71.216.176,137
192.168.10.15,53887
192.168.10.14,52611
192.168.10.9,64084
192.168.10.5,50388
192.168.10.19,42634
192.168.10.5,63488
192.168.10.25,49502
192.168.10.51,51321
192.168.10.17,43281
192.168.10.5,63113
192.168.10.12,36606
192.168.10.5,62581
192.168.10.51,59242
192.168.10.17,54906
192.168.10.17,40978
192.168.10.14,59173
192.168.10.51,49837
192.168.10.51,60316
192.168.10.12,54860
192.168.10.12,41714
192.168.10.5,50792
192.168.10.9,64540
192.168.10.51,39231
192.168.10.17,54601
192.168.10.17,47918
192.168.10.51,56541
192.168.10.14,50348
192.168.10.5,65084
192.168.10.17,57321
192.168.10.19,46422
192.168.10.8,52140
192.168.10.5,57389
192.168.10.51,45161
192.168.10.19,38435
192.168.10.14,59257
192.168.10.9,63564
192.168.10.19,58336
192.168.10.17,59279
192.168.10.51,39416
192.168.10.9,6248
192.168.10.5,51047
192.168.10.14,59728
192.168.10.8,57572
192.168.10.12,46478
192.168.10.25,64684
192.168.10.12,40344
192.168.10.9,63151
192.168.10.25,64651
192.168.10.17,47924
192.168.10.19,48997
192.168.10.9,65384
192.168.10.17,40057
192.168.10.5,57581
192.168.10.51,45091
192.168.10.5,60317
192.168.10.25,49454
192.168.10.5,65075
192.168.10.12,40578
192.168.10.17,32895
192.168.10.9,64541
192.168.10.5,52984
192.168.10.9,64137
192.168.10.51,39860
192.168.10.3,63286
192.168.10.9,1879
192.168.10.51,37917
192.168.10.51,56540
192.168.10.12,52062
192.168.10.14,59301
192.168.10.19,33601
192.168.10.12,60602
192.168.10.51,60616
192.168.10.9,63158
192.168.10.15,49498
192.168.10.14,50786
239.255.255.250,137
192.168.10.19,39536
192.168.10.8,57614
192.168.10.5,51048
192.168.10.5,60848
192.168.10.51,42186
192.168.10.19,46677
192.168.10.8,56557
192.168.10.9,62747
192.168.10.51,41726
192.168.10.17,44202
192.168.10.17,37245
192.168.10.14,51937
192.168.10.14,50716
192.168.10.8,57815
192.168.10.9,65307
192.168.10.17,53306
192.168.10.16,48510
192.168.10.5,52271
192.168.10.8,52381
192.168.10.5,50794
34.224.130.42,443
192.168.10.16,52206
192.168.10.5,58375
192.168.10.51,51719
192.168.10.9,3719
192.168.10.15,53178
192.168.10.14,52252
192.168.10.5,50286
192.168.10.5,60730
192.168.10.9,64237
192.168.10.15,50263
192.168.10.51,39774
192.168.10.17,52657
192.168.10.5,51929
192.168.10.19,40324
192.168.10.17,55734
192.168.10.9,64723
192.168.10.51,60320
192.168.10.8,57717
192.168.10.17,56797
192.168.10.14,52011
192.168.10.51,48916
192.168.10.17,50906
192.168.10.51,37554
192.168.10.17,40244
192.168.10.3,7409
192.168.10.14,51496
192.168.10.9,63952
192.168.10.51,43149
192.168.10.5,63518
192.168.10.5,51049
192.168.10.5,61619
192.168.10.5,61236
192.168.10.51,48889
192.168.10.8,52485
192.168.10.17,39378
192.168.10.8,49951
192.168.10.19,49184
192.168.10.19,45908
192.168.10.9,65306
192.168.10.8,49982
192.168.10.5,60283
192.168.10.5,60949
192.168.10.51,55850
192.168.10.17,60911
192.168.10.5,50795
192.168.10.17,42831
